id,title,synopsis
394,Thunderball,a criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. the secret service sends james bond to the bahamas to once again save the world.
436,Tomorrow Never Dies,a deranged media mogul is staging international incidents to pit the world's superpowers against each other. now james bond must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.
490,Austin Powers: The Spy Who Shagged Me,"when diabolical genius dr. evil travels back in time to steal superspy austin powers's ‘mojo,’ austin must return to the swingin' '60s himself - with the help of american agent, felicity shagwell - to stop the dastardly plan. once there, austin faces off against dr. evil's army of minions to try to save the world in his own unbelievably groovy way."
491,Austin Powers in Goldmember,"the world's most shagadelic spy continues his fight against dr. evil. this time, the diabolical doctor and his clone, mini-me, team up with a new foe—'70s kingpin goldmember. while pursuing the team of villains to stop them from world domination, austin gets help from his dad and an old girlfriend."
495,Moulin Rouge!,"a celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous parisian nightclub, at the cusp of the 20th century. a young poet, who is plunged into the heady world of moulin rouge, begins a passionate affair with the club's most notorious and beautiful star."
548,Birdman of Alcatraz,"after killing a prison guard, convict robert stroud faces life imprisonment in solitary confinement. driven nearly mad by loneliness and despair, stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. despite having only a third grade education, stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world."
567,Dawn of the Dead,"a group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies."
572,Godzilla,"french nuclear tests irradiate an iguana into a giant monster that viciously attacks freighter ships in the pacific ocean. a team of experts, including niko tatopoulos, conclude that the oversized reptile is the culprit. before long, the giant lizard is loose in manhattan as the us military races to destroy the monster before it reproduces and it's spawn takes over the world."
631,The Thirteenth Floor,"los angeles. a wealthy man, known as mr. fuller, discovers a shocking secret about the world he lives in. fearing for his life, he leaves a desperate message for a friend of his in the most unexpected place."
636,Catch a Fire,"the true story of anti-apartheid activists in south africa, and particularly the life of patrick chamusso, a timid foreman at secunda ctl, the largest synthetic fuel plant in the world. patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission."
639,In My Father's Den,"paul (macfadyen), a prize-winning war journalist, returns to his remote new zealand hometown due to the death of his father, battle-scarred and world-weary. for the discontented sixteen-year-old celia (barclay) he opens up a world she has only dreamed of. she actively pursues a friendship with him, fascinated by his cynicism and experience of the world beyond her small-town existence. but many, including the members of both their families (otto, moy), frown upon the friendship and when celia goes missing, paul becomes the increasingly loathed and persecuted prime suspect in her disappearance. as the violent and urgent truth gradually emerges, paul is forced to confront the family tragedy and betrayal that he ran from as a youth, and to face the grievous consequences of silence and secrecy that has surrounded his entire adult life."
640,The Miracle Worker,"the true story of the frightening, lonely world of silence and darkness of 7-year-old helen keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. then annie sullivan, a 20-year-old teacher from boston, arrives. having just recently regained her own sight, the no-nonsense annie reaches out to helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light."
641,The Miracle Worker,"devoted teacher anne sullivan leads deaf, blind and mute helen keller out of solitude and helps integrate her into the world."
645,The Remains of the Day,a rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-wwi britain. the possibility of romance and his master's cultivation of ties with the nazi cause challenge his carefully maintained veneer of servitude.
661,300,"based on frank miller's graphic novel, ""300"" is very loosely based the 480 b.c. battle of thermopylae, where the king of sparta led his army against the advancing persians; the battle is said to have inspired all of greece to band together against the persians, and helped usher in the world's first democracy."
674,Rocky,"when world heavyweight boxing champion, apollo creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka rocky balboa, an uneducated collector for a philadelphia loan shark. rocky teams up with trainer  mickey goldmill to make the most of this once in a lifetime break."
679,Rocky III,"now the world champion, rocky balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until clubber lang challenges him to a bout. after taking a pounding from lang, the humbled champ turns to former bitter rival apollo creed for a rematch with lang."
688,The Fountain,"spanning over one thousand years, and three parallel stories, the fountain is a story of love, death, spirituality, and the fragility of our existence in this world."
709,Perfume: The Story of a Murderer,"jean-baptiste grenouille, born in the stench of 18th century paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. however, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume."
720,Blood: The Last Vampire,"on the surface, saya is a stunning 16-year-old, but that youthful exterior hides the tormented soul of a 400-year-old ""halfling"". born to a human father and a vampire mother, she has for centuries been a loner obsessed with using her samurai skills to rid the world of vampires, all the while knowing that she herself can survive only on blood like those she hunts."
722,"Clean, Shaven","peter winter is a young schizophrenic who is desperately trying to get his daughter back from her adoptive family. he attempts to function in a world that, for him, is filled with strange voices, electrical noise, disconcerting images, and jarringly sudden emotional shifts. during his quest, he runs afoul of the law and an ongoing murder investigation."
731,1492: Conquest of Paradise,1492: conquest of paradise depicts christopher columbus’ discovery of the new world and his effect on the indigenous people.
753,Sweet Movie,"the winner of the miss world virginity contest marries, escapes from her masochistic husband and ends up involved in a world of debauchery."
761,Resident Evil,"when a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. alice and rain are charged with leading the mission. but they only have three hours before the pathogen becomes airborne and infects the world."
803,The Net,"angela bennett is a freelance software engineer who lives in a world of computer technology. when a cyber friend asks bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination."
814,The Bridge,the bridge is a controversial documentary that shows people jumping to their death from the golden gate bridge in san francisco - the world's most popular suicide destination. interviews with the victims' loved ones describe their lives and mental health.
823,Escape from the Planet of the Apes,"the world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a u.s. spacecraft. they become the toast of society—but one man believes them to be a threat to the human race."
824,Conquest of the Planet of the Apes,"in a futuristic world that has embraced ape slavery, caesar—the son of the late simians cornelius and zira—surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity."
833,Death Machine,"chaank armaments is experimenting with the ultimate fighting machine which is part human - part machine. so far, the hardman project has been unreliable and has killed a number of innocent people. the genius behind this project is jack who lives in a world of models, toys and magazines. when he is fired by cale for killing a few corporate officers, he unleashes the ultimate killing machine called the 'warbeast' against cale and those who would help her."
841,All the King's Men,the story of an idealist's rise to power in the world of louisiana politics and the corruption that leads to his ultimate downfall. based on the1946 pulitzer prize-winning novel written by robert penn warren.
851,Helen,"on the outside, helen has it all – a loving family and a successful career – but when her suppressed mental illness resurfaces, the world crumbles around her. crippled by depression, helen finds solace through her friendship with mathilda, a kindred spirit struggling with bipolar disorder."
867,Afterwards,"newly divorced lawyer nathan del amico is shaken up after he meets a doctor who claims that he can sense when select people are about to die. though he doesn't believe the doctor, events in nathan's life slowly make him think he's not long for this world."
906,World Trade Center,"after the terrorist attack on the world trade center on september 11, 2001, the building collapses over the rescue team from the port authority police department. will jimeno and his sergeant john mcloughlin are found alive trapped under the wreckage while the rescue teams fight to save them."
970,Lucky You,a professional poker player whose astounding luck at the table fails to translate into his lonesome love life attempts to win the world series of poker while simultaneously earning the affections of a beautiful las vegas singer.
978,Alexander,"alexander, the king of macedonia, leads his legions against the giant persian empire. after defeating the persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to india."
1011,Hidalgo,"set in 1890, this is the story of a pony express courier who travels to arabia to compete with his horse, hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world..."
1039,Cyberjack,"in the near future nassim, terrorist leader, storms computer company headquarters. his aim is deadly computer virus that could bring him world domination. nick, company janitor and ex-cop, will get in his way."
1053,Cutaway,"the successful undercover agent victor cooper is assigned for his ninth mission: to find how the loadings of drug is being brought to miami. he suspects that the drug is coming through the air and joins a team of sky diving, under the leadership of red line, a fanatic and considered the athlete number one in this sport in the world. due to his profile of winner, vic gets involved with the group and he ""disconnects"" from his position of infiltrated agent, ""connecting"" with the team."
1067,L.A. Story,"with the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an english newspaper reporter, who is struggling to make sense of the strange world of early-90s los angeles."
1091,The Flickering Flame,"documentary following dockers of liverpool sacked in a labour dispute and their supporters’ group, women of the waterfront, as they receive support from around the world and seek solidarity at the tuc conference."
1101,Voyage to the Bottom of the Sea,the crew of an atomic submarine battle to save the world from global destruction.
1111,The Glass House,"after the parents of ruby and her younger brother, rhett, are killed in a car crash, their parents' best friends, erin and terry glass, become their guardians. the children hear promises of a world of opulence and california fun -- all they have to do is move into the glasses' gated house. before very long, though, ruby suspects that erin and terry may not be the ideal guardians they seemed to be."
1112,Tenacious D in The Pick of Destiny,"in venice beach, naive midwesterner jb bonds with local slacker kg and they form the rock band tenacious d. setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away."
1139,The Last Mimzy,"two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine."
1146,Mr. Magorium's Wonder Emporium,"molly mahoney is the awkward and insecure manager of mr. magorium's wonder emporium—the strangest, most fantastic and most wonderful toy store in the world. after mr. magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable emporium."
1168,The Dust Factory,"ryan is a teenager who lacks the ability to speak. one day, ryan falls off a bridge and he finds himself transported to a strange fantasy world where he encounters his grandpa randolph (armin mueller-stahl) and a pretty girl named melanie (hayden panettiere); together, ryan and melanie learn to help one another with their problems, and they both discover the wisdom they can gain from elders like grandpa randolph."
1171,Sneakers,"when shadowy u.s. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a soviet-funded genius, they uncover a bigger conspiracy. now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers."
1173,Local Color,"a successful artist looks back with loving memories on the summer of his defining year, 1974. a talented but troubled 18-year-old aspiring artist befriends a brilliant elderly alcoholic painter who has turned his back on not only art but life. the two form what appears to be at first a tenuous relationship. the kid wants to learn all the secrets the master has locked away inside his head and heart. time has not been kind to the old master. his life appears pointless to him until the kid rekindles his interest in his work and ultimately gives him the will to live. together, they give one another a priceless gift. the kid learns to see the world through the master's eyes. and the master learns to see life through the eyes of innocence again. this story is based on a real life experience."
1198,The Bourne Identity,"wounded to the brink of death and suffering from amnesia, jason bourne is rescued at sea by a fisherman. with nothing to go on but a swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. however, bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?"
1228,The Mothman Prophecies,reporter john klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy west virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.
1236,Pleasantville,"geeky teenager david and his popular twin sister, jennifer, get sucked into the black-and-white world of a 1950s tv sitcom called ""pleasantville,"" and find a world where everything is peachy keen all the time. but when jennifer's modern attitude disrupts pleasantville's peaceful but boring routine, she literally brings color into its life."
1237,Batman,the dynamic duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.
1247,Evan Almighty,"junior congressman evan baxter, whose wish is to ""change the world"" is heard by none other than god. when god appears with the perplexing request to build an ark, evan is sure he is losing it."
1261,The Abyss,"a civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. one diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it."
1291,Around the World in Eighty Days,"based on the famous book by jules verne the movie follows phileas fogg on his journey around the world. which has to be completed within 80 days, a very short period for those days."
1320,The Lost World,"arthur conan doyle's ""lost world"" performed live as a filmed audio drama."
1352,Doctor Dolittle,"a successful physician and devoted family man, john dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!"
1356,The Wrecking Crew,"when count contini attempts to destroy the world's economy by masterminding the theft of $1 billion in u.s. gold, ice chief macdonald summons secret agent matt helm to stop him."
1367,Frankenstein,"a scientist obsessed with creating life steals body parts to put together his ""creation."" released as a feature on video, this was originally shown on in two installments on tv as part of the wide world of entertainment series."
1392,"The Tulse Luper Suitcases, Part 1: The Moab Story","the tulse luper suitcases reconstructs the life of tulse luper, a professional writer and project-maker, caught up in a life of prisons. he was born in 1911 in newport, south wales and presumably last heard of in 1989. his life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element uranium. the project includes three feature films, a tv series, 92 dvds, cd-roms, and books."
1393,"The Tulse Luper Suitcases, Part 2: Vaux to the Sea","the tulse luper suitcases reconstructs the life of tulse luper, a professional writer and project-maker, caught up in a life of prisons. he was born in 1911 in newport, south wales and presumably last heard of in 1989. his life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element uranium. the project includes three feature films, a tv series, 92 dvds, cd-roms, and books."
1394,"The Tulse Luper Suitcases, Part 3: From Sark to the Finish","the tulse luper suitcases reconstructs the life of tulse luper, a professional writer and project-maker, caught up in a life of prisons. he was born in 1911 in newport, south wales and presumably last heard of in 1989. his life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element uranium. the project includes three feature films, a tv series, 92 dvds, cd-roms, and books."
1433,Barcode,a play of light and shadow in a virtual world.
1452,Pirates of Silicon Valley,"the story about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of apple computer inc. and microsoft corporation."
1460,The Yes Men,"a comic, biting and revelatory documentary following a small group of prankster activists as they gain worldwide notoriety for impersonating the world trade organization (wto) on television and at business conferences around the world."
1461,Frankenstein: Birth of a Monster,"a drama telling the story of the life of the writer of frankenstein; the 19-year-old mary shelley. telling of her influences, her writing and her personal life. the extraordinary story of how she created frankenstein, one of the world's most terrifying monsters."
1475,The Blood of Fu Manchu,"fu manchu inoculates ten women with poison, to kill ten world leaders."
1481,Drums of Fu Manchu,"the nefarious dr. fu manchu searches for the keys to the tomb of genghis khan, in order to fulfill a prophecy that will enable him to conquer the world. his nemesis, dr. nayland smith, and his associates fight to keep the evil doctor from getting his hands on the keys. in 1943, the serial that was edited together into a feature movie also called drums of fu manchu."
1503,"Girl, Interrupted","set in the changing world of the late 1960s, susanna kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into alice's wonderland, where she struggles with the thin line between normal and crazy. susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside."
1514,Clockmaker,"fourteen-year-old henry and his friends are about to change history. sneaking into the apartment of an eccentric clockmaker, the kids discover that the old man controls time for the entire world through an incredible array of magnificent timepieces and weird machines. when one of the curious kids accidentally pushes a wrong button and gets launched back in time, the space-time continuum is severely disrupted. as everything begins to change around them, the young adventurers must travel back in time to save their friend...and the future"
1526,Lost Horizon,"british diplomat robert conway and a small group of civilians crash land in the himalayas, and are rescued by the people of the mysterious, eden-like valley of shangri-la. protected by the mountains from the world outside, where the clouds of world war ii are gathering, shangri-la provides a seductive escape for the world-weary conway."
1585,Team America: World Police,"team america world police follows an international police force dedicated to maintaining global stability. learning that dictator kim jong il is out to destroy the world, the team recruits broadway star gary johnston to go undercover. with the help of team america, gary manages to uncover the plan to destroy the world. will team america be able to save it in time? it stars… samuel l jackson, tim robbins, sean penn, michael moore, helen hunt, matt damon, susan sarandon, george clooney, danny glover, ethan hawke, alec baldwin… or does it?"
1590,The Down-in-the-Hole Gang,"here we find a group of misfits who've given up on humanity and have decided to dwell below the pavement. the group has its own hierarchy, of course, and soon the conditions that drove them underground begin to manifest themselves without the influences of the outside world."
1630,The Comeback,"after an absence of five years, six times mr olympia winner arnold schwarzenegger makes a comeback and attempts to take the world body building championship for the 7th time."
1633,Scary Movie 4,"cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. also, alien ""tr-ipods"" are invading the world and she has to uncover the secret in order to stop them."
1692,Enchanted,"the beautiful princess giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day manhattan. shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, giselle is now adrift in a chaotic world badly in need of enchantment. but when giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: can a storybook view of romance survive in the real world?"
1694,The World's Biggest Penis,"meet the men, including the man claiming to have the world's biggest penis, who reveal there is a bittersweet side to nature's gift, and who lift the veil on a taboo subject and to show the reality of what it's like to have what all men dream of."
1699,The Meaning of Life,"life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid london insurance company which transforms before our eyes into a pirate ship. then there's the national health doctors who try to claim a healthy liver from a still-living donor. the world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise."
1754,The 11th Hour,"a look at the state of the global environment including visionary and practical solutions for restoring the planet's ecosystems. featuring ongoing dialogues of experts from all over the world, including former soviet prime minister mikhail gorbachev, renowned scientist stephen hawking, former head of the cia r. james woolse"
1759,Ten Little Indians,"ten strangers are invited as weekend guests to a remote mountain mansion. when the host doesn't show up, the guests start dying, one by one, in uniquely macabre agatha christie-style. it is based on christie's best-selling novel with 100 million sales to date, making it the world's best-selling mystery ever, and one of the most-printed books of all time."
1774,A Boy and His Dog,"set in the year 2024 in post-apocalyptic america, 18-year old vic and his telepathic dog, blood, are scavengers in the desolate wilderness ravaged by world war iv, where survivors must battle for food, shelter, and sexual companionship in the desert-like wasteland. vic and blood eke out a meager existence, foraging for food and fighting gangs of cutthroats."
1781,Edge of Seventeen,"from toni basil to the eurythmics, from friendship bracelets to whip-it's, the summer of 1984 was about as 80s as the 80s ever got. stuck right in the middle of it is eric hunter, heading towards his senior year, and passing the summer working at a local amusement park in the fast food restaurant. he is joined by his long time girl/friend maggie, as they don their ugly brown polyester uniforms and face the world."
1784,House of Cards,"in 1960s paris, an american boxer stumbles upon an international fascist conspiracy that aims to create a new world order."
1802,The International,"an interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from berlin, milan, new york and istanbul. finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk."
1811,An American Tail,"a young mouse named fievel and his family decide to migrate to america, a ""land without cats,"" at the turn of the 20th century. but somehow, fievel ends up in the new world alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home."
1856,Ancient Warriors,special forces captain aldo paccione must pull together his former world team delta force and go deep within the mines of sardinia when it is discovered that a vengeful band of mercenaries are developing deadly biochemical weapons.
1933,Dead Weekend,"set in the ""not-too distant future"", martial law has been declared in the city in leu of a looming earthquake. however, the earthquake is merely a ruse, a story fed to the public so the twf (true world forces) can capture an alien spotted over the city some few days earlier. a twf agent runs into the alien (a *hottie* who can change her appearance, while always remaining - of course - a hottie), and the two go off and, um, compare their respective physiology (yeah, that's it)."
2063,Along Came Polly,"reuben feffer is a guy who's spent his entire life playing it safe. polly prince is irresistible as a free-spirit who lives for the thrill of the moment. when these two comically mismatched souls collide, reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there."
2073,The Good Thief,a compulsive gambler plans the heist of his life - a priceless collection of art from the world-class casino riviera in monte carlo.
2082,Murder by Death,"lionel twain invites the world's five greatest detectives to a 'dinner and murder'. included are a blind butler, a deaf-mute maid, screams, spinning rooms, secret passages, false identities and more plot turns and twists than are decently allowed."
2095,The Strange Case of the End of Civilization as We Know It,"the grandchild of professor james moriarty had promised the world that it has only five days left to live. moriarty is a master of disguise, a crack shot, and is very patient. several government figures are shot to death, and it seems that it truly is the end of civilization as we know it - until the president learns that the grandson of sherlock holmes is living at 221b baker street, and sends the police commissioner of scotland yard to employ him."
2097,Revenge of the Pink Panther,"chief inspector jacques clouseau is dead. at least that is what the world—and charles dreyfus—believe when a dead body is discovered in clouseau's car after being shot off the road. naturally, clouseau knows differently and, taking advantage of not being alive, sets out to discover why an attempt was made on his life."
2135,Beautiful Boxer,"based on the true life story of a thai who wishes to have a sex change operation to become a woman. to pay for this he enters the brutal world of thai boxing, un-nerving his opponents by performing a makeup application ritual before each fight."
2255,Search for the Jewel of Polaris: Mysterious Museum,"while visiting a museum, two siblings ben and kim a fierce electrical storm creates a passage between the real world and worlds within the paintings. they are magically whisked through time to the 1600's and find they must square off against a wicked magician and also locate a valuable jewel in order to return to the present day."
2284,xXx,"xander cage is your standard adrenaline junkie with no fear and a lousy attitude. when the us government ""recruits"" him to go on a mission, he's not exactly thrilled. his mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic yorgi."
2380,Æon Flux,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, bregna, ruled by a congress of scientists. when æon flux, the top operative in the underground 'monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets."
2381,The Spiderwick Chronicles,"upon moving into the run-down spiderwick estate with their mother, twin brothers jared and simon grace, along with their sister mallory, find themselves pulled into an alternate world full of faeries and other creatures."
2383,Meet the Feebles,"heidi, the star of the ""meet the feebles variety hour"" discovers her lover bletch, the walrus, is cheating on her. and with all the world waiting for the show, the assorted co-stars must contend with drug addiction, extortion, robbery, disease, drug dealing, and murder. meanwhile the love between two of the stars is threatened by trevor the rat, who wishes to exploit the young starlet for use in his porno movie."
2412,They Live,"nada, a wanderer without meaning in his life, discovers a pair of sunglasses capable of showing the world the way it truly is. as he walks the streets of los angeles, nada notices that both the media and the government are comprised of subliminal messages meant to keep the population subdued, and that most of the social elite are skull-faced aliens bent on world domination. with this shocking discovery, nada fights to free humanity from the mind-controlling aliens."
2419,What the #$*! Do We (K)now!?,"amanda is a divorced woman who makes a living as a photographer. during the fall of the year amanda begins to see the world in new and different ways when she begins to question her role in life, her relationships with her career and men and what it all means. as the layers to her everyday experiences fall away insertions in the story with scientists, and philosophers and religious leaders impart information directly to an off-screen interviewer about academic issues, and amanda begins to understand the basis to the quantum world beneath. during her epiphany as she considers the great questions raised by the host of inserted thinkers, she slowly comprehends the various inspirations and begins to see the world in a new way."
2442,I Spy,"when the switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the u.s. government, one of the united states' top spies, alex scott, is called to action. what he doesn't expect is to get teamed up with a cocky civilian, world class boxing champion kelly robinson, on a dangerous top secret espionage mission. their assignment: using equal parts skill and humor, catch arnold gundars, one of the world's most successful arms dealers."
2448,The 6th Day,futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.
2453,Torch Song Trilogy,"a very personal story that is both funny and poignant, torch song trilogy chronicles a new yorker's search for love, respect and tradition in a world that seems not especially made for him."
2496,The Fashionistas,"a famous fashion designer, searching for a hot new ""bondage"" look, comes across a design house called the fashionistas. unbeknownst to him, the firm's owner is determined to seduce him--not only to get him to buy her line, but also because she knows he can get her into the strange world of underground s&m clubs."
2500,Steel Chariots,"set in the world of nascar racing, a family racing team is in danger of being ripped apart by the rivalry between two brothers tempted by fame, money, and beautiful women."
2528,Jumanji,"when siblings judy and peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite alan -- an adult who's been trapped inside the game for 26 years -- into their living room. alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures."
2533,The Shadow,"based on the 1930's comic strip, puts the hero up against his arch enemy, shiwan khan, who plans to take over the world by holding a city to ransom using an atom bomb. using his powers of invisibility and ""the power to cloud men's minds"", the shadow comes blazing to the city's rescue with explosive results."
2535,Prince of Darkness,"a research team finds a mysterious cylinder in a deserted church. if opened, it could mean the end of the world."
2546,Wayne's World,"based on the saturday night live sketch of the same name, wayne's world is a wacky, irreverent pop-culture comedy about the adventures of two amiably aimless metal-head friends, wayne (mike myers) and garth (dana carvey). from wayne's basement, the pair broadcast a talk-show called ""wayne's world"" on local public access television. the show comes to the attention of a sleazy network executive (rob lowe) who wants to produce a big-budget version of ""wayne's world""—and he also wants wayne's girlfriend, a rock singer named cassandra (tia carrere). wayne and garth have to battle the executive not only to save their show, but also cassandra. director penelope spheeris, myers and carvey hang a lot of silly, but funny, jokes on this thin plot, and the energy of the cast—as well as the wild pop-culture references—make wayne's world a cut above the average saturday night live spin-off movie."
