id,title,synopsis
438,The Sixth Sense,"following an unexpected tragedy, a child psychologist named malcolm crowe meets an eight year old boy named cole sear, who is hiding a dark secret."
441,Murder She Said,"miss marple believes she's seen a murder in a passing-by train, yet when the police find no evidence she decides to investigate it on her own."
442,Murder at the Gallop,"miss marple and mr. stringer are witnesses to the death by heart attack of elderly, rich mr. enderby. yet they have their doubts about what happened. the police don't believe them, thus leading miss marple to yet again investigate by herself."
448,Murder Most Foul,a murderer is brought to court and only miss marple is unconvinced of his innocence. once again she begins her own investigation.
514,A Christmas Story,"the comic mishaps and adventures of a young boy named ralph, trying to convince his parents, teachers, and santa that a red ryder b.b. gun really is the perfect christmas gift for the 1940s."
520,Saving Private Ryan,"as u.s. troops storm the beaches of normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. ranger captain john miller and seven men are tasked with penetrating german-held territory and bringing the boy home."
521,Sleepless in Seattle,"desperate to find his dad sam a date, a young boy calls into a radio show and catches the attention of annie, a journalist who wants to meet sam atop the empire state building."
528,The Running Man,"by 2017, the global economy has collapsed and u.s. society has become a totalitarian police state, censoring all cultural activity. the government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style the running man, hosted by the ruthless damon killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free."
539,A Few Good Men,"when cocky military lawyer lt. daniel kaffee and his co-counsel, lt. cmdr. joanne galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady col. nathan jessep."
555,The Big Sleep,"private investigator philip marlowe is hired by wealthy general sternwood regarding a matter involving his youngest daughter carmen. before the complex case is over, marlowe sees murder, blackmail, deception, and what might be love."
558,The Thomas Crown Affair,"a very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective."
560,Bullitt,"senator walter chalmers is aiming to take down mob boss pete ross with the help of testimony from the criminal's hothead brother johnny, who is in protective custody in san francisco under the watch of police lieutenant frank bullitt. when a pair of mob hitmen enter the scene, bullitt follows their trail through a maze of complications and double-crosses. this thriller includes one of the most famous car chases ever filmed."
578,Lethal Weapon,"veteran buttoned-down lapd detective roger murtaugh is partnered with unhinged cop martin riggs, who -- distraught after his wife's death -- has a death wish and takes unnecessary risks with criminals at every turn. the odd couple embark on their first homicide investigation as partners, involving a young woman known to murtaugh with ties to a drug and prostitution ring."
580,Lethal Weapon 3,"archetypal buddy cops riggs and murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former los angeles police lieutenant turned black market weapons dealer. lorna cole joins as the beautiful yet hardnosed internal affairs sergeant who catches riggs's eye."
585,Heat,"obsessive master thief, neil mccauley leads a top-notch crew on various daring heists throughout los angeles while determined detective, vincent hanna pursues him without rest. each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence."
595,The Maltese Falcon,"a private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette."
600,Dog Day Afternoon,"based on the true story of would-be brooklyn bank robbers john wojtowicz and salvatore naturale. sonny and sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. as sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus."
609,Dirty Harry,"when a madman dubbed 'scorpio' terrorizes san francisco, hard-nosed cop, harry callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. harry eventually collars scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. now, the maverick detective is determined to nail the maniac himself."
625,The French Connection,tough narcotics detective 'popeye' doyle is in hot pursuit of a suave french drug dealer who may be the key to a huge heroin-smuggling operation.
627,Breathless,"jesse has to get out of las vegas quickly, and steals a car to drive to l.a. on the way he shoots a police man. when he makes it to l.a. he stays with monica, a girl he has only known for a few days. as the film progresses, the police get closer to him, and the crimes escalate."
649,Hollywoodland,"the complicated life and controversial suicide of george reeves is investigated by a fictional private detective who finds that there are reasons to suspect that reeves may not have killed himself after all. the detective also finds that there is a little of george reeves in himself, and maybe, each of us."
658,Street Kings,"tom ludlow is a disillusioned l.a. police officer, rarely playing by the rules and haunted by the death of his wife. when evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him."
687,Gleaming the Cube,"an orange county teenager's carefree life of ditching class and skateboarding abandoned pools comes to a screeching halt when someone close to him dies. the cops rule the death a suicide, but the bereaved skater believes he was murdered. it's up to him to solve the case, with a skateboard."
706,The Departed,"to take down south boston's irish mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. while an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. but both sides soon discover there's a mole among them."
715,Little Children,"the lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations."
723,Touch of Evil,"when a car bomb explodes on the american side of the u.s./mexico border, mexican drug enforcement agent miguel vargas begins his investigation, along with american police captain hank quinlan. when vargas begins to suspect that quinlan and his shady partner, menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, susie, in jeopardy."
727,Get Carter,"jack carter is a small-time hood working in london. when word reaches him of his brothers death, he travels to newcastle to attend the funeral. refusing to accept the police report of suicide, carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why."
739,Pathfinder,"a viking boy is left behind after his clan battles a native american tribe. raised within the tribe, he ultimately becomes their savior in a fight against the norsemen."
774,Primal Fear,"an arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. the case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. the intensity builds when a surprise twist alters everyone's perception of the crime."
782,A Bronx Tale,"set in the bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl."
892,"Murder, My Sweet","gumshoe philip marlowe is hired by the oafish moose malloy to track down his former girlfriend. he's also hired to accompany an effeminate playboy buy back some jewels. when the exchange results in the playboy's murder, marlowe can't leave the case alone, and soon discovers it's related to malloy's. as he gets drawn deeper into a complex web of intrigue by a mysterious blonde, the detective finds his own life in increasing jeopardy."
895,Lady in the Lake,"private detective philip marlowe is asked by a publishing executive, adrienne fromsett, to locate the wife of her boss, publisher derace kingsby. earlier she had sent her husband a telegram saying she was heading to mexico to marry chris lavery. however kingsby had recently seen lavery in the neighbouring bay city. marlowe pursues his investigation at the kingsby's lakeside cottage."
900,Marlowe,"los angeles private-eye philip marlowe is trying to locate the brother of his new client, a woman named orfamay quest. the trail leads to two men who deny any knowledge of the brother's existence. both are soon killed by an ice pick, so marlowe deduces that there's much more to this than a simple missing-person case. marlowe's path crosses that of a blackmailed movie star, mavis wald, and her friend, exotic dancer delores. a mobster sends karate expert winslow wong to bust up marlowe's office and warn him off the case, while lieutenant french also cautions the detective to stay out of the police's way."
945,Crime of Passion,"kathy leaves the newspaper business to marry homicide detective bill, but is frustrated by his lack of ambition and the banality of life in the suburbs. her drive to advance bill's career soon takes her down a dangerous path."
993,Paranoid Park,"alex, a teenaged skateboarder, is interviewed by detective richard lu about the death of a security guard severed by a train who was apparently hit by a skateboard. while dealing with the separation process of his parents and the sexual heat of his virgin girlfriend jennifer, alex writes his last experiences in paranoid park with his new acquaintances and how the guard was killed, trying to relieve his feeling of guilty from his conscience."
1005,No Good Deed,"while doing a friend a favor and searching for a runaway teenager, a police detective stumbles upon a bizarre band of criminals about to pull off a bank robbery."
1013,Hostage,"when a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob."
1016,Training Day,"on his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears."
1021,Along Came a Spider,"after the harrowing death of his partner, detective and best-selling author alex cross has retreated to the peace of retirement. but when a brilliant criminal kidnaps a senator's young daughter, alex is lured back into action. teamed with the secret service agent assigned to protect the missing girl, alex follows a serpentine trail of clues that leads him to a stunning discovery - the kidnapper wants more than just ransom."
1038,Shattered,dan merrick comes out from a shattering car accident with amnesia. he finds that he is married to judith who is trying to help him start his life again. he keeps getting flashbacks about events and places that he can't remember. he meets pet shop owner and part time private detective gus klein who is supposedly done some work for him prior to the accident. klein helps merrick to find out more...
1057,Roustabout,"elvis plays a bad-boy singer roaming the highways on his japanese motorcycle; laid up after an accident, he joins a carnival owned by the feisty barbara stanwyck."
1069,Rush Hour,"when hong kong inspector lee is summoned to los angeles to investigate a kidnapping, the fbi doesn't want any outside help and assigns cocky lapd detective james carter to distract lee from the case. not content to watch the action from the sidelines, lee and carter form an unlikely partnership and investigate the case themselves."
1073,Out of Time,"matt lee whitlock, respected chief of police in small banyan key, florida, must solve a vicious double homicide before he himself falls under suspicion. matt lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth."
1074,L.A. Confidential,three detectives in the corrupt and brutal l.a. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
1086,Kiss of the Dragon,"liu jian, an elite chinese police officer, comes to paris to arrest a chinese drug lord. when jian is betrayed by a french officer and framed for murder, he must go into hiding and find new allies."
1096,The Driver,the driver specializes in driving getaway cars for robberies. his exceptional talent has prevented him from being caught yet. after another successful flight from the police a self-assured detective makes it his primary goal to catch the driver. he promises pardons to a gang if they help to convict him in a set-up robbery. the driver seeks help from the player to mislead the detective.
1124,16 Blocks,"an aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there."
1142,The Seeker: The Dark Is Rising,a boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.
1145,Big,when a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. but he is still the same 13-year-old boy inside. now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.
1147,Crusade in Jeans,"dolf a 15 year old boy is sent back in time by a timemachine. accidentally he is sent back to the middle ages. he is rescued by children who are part of a childrens' crusade, on their way to rescue jeruzalem. during the trip dolf finds out the danger is not coming from outside the crusade, but from within."
1174,Leningrad,"when in 1941 nazi germany invaded the soviet union, their troops quickly besieged leningrad. foreign journalists are evacuated but one of them, kate davies, is presumed dead and misses the plane. alone in the city she is helped by nina tsvetnova a young and idealist police officer and together they will fight for their own survival and the survival of the people in the besieged leningrad. written by marcio eduardo"
1190,The Final Cut,"mysterious bomber is planting explosive devices in seattle. since their quality takes too big a toll among seattle police bomb experts, john pierce, former head of the bomb squad, reluctantly takes the job that will take him to face his worst nightmare."
1191,The Spider Woman,"sherlock holmes investigates a series of so-called ""pajama suicides"". he knows the female villain behind them is as cunning as moriarty and as venomous as a spider. based on ""the sign of four"" and the short stories ""the dying detective"", ""the final problem"", ""the speckled band"" and ""the adventure of the devil's foot""."
1196,Eragon,"in his homeland of alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king."
1387,Red River,"headstrong thomas dunson starts a thriving texas cattle ranch with the help of his faithful trail hand, groot, and his protégé, matthew garth, an orphan dunson took under his wing when matt was a boy. in need of money following the civil war, dunson and matt lead a cattle drive to missouri, where they will get a better price than locally, but the crotchety older man and his willful young partner begin to butt heads on the exhausting journey."
1390,Basic Instinct 2,"novelist catherine tramell is once again in trouble with the law, and scotland yard appoints psychiatrist dr. michael glass to evaluate her. though, like detective nick curran before him, glass is entranced by tramell and lured into a seductive game."
1399,Frankenstein Created Woman,"a deformed tormented girl drowns herself after her lover is framed for murder and guillotined. baron frankenstein, experimenting with the transfer of souls, places the boy's soul into her body, bringing christina back to life. driven by revenge, she carries out a violent retribution on those responsible for both deaths."
1511,Changeling,"christine collins is overjoyed when her kidnapped son is brought back home. but when christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum."
1516,Bogus,"recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, french magician named bogus."
1522,The Number 23,"walter sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. as soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. but now he's worried that a fictional murder might materialize."
1555,Blondie Brings Up Baby,"baby dumpling, the six-year-old son of blondie and dagwood bumstead disappears from sight during his first day at school. while dagwood frantically combs the city in search of the boy, baby dumpling spents a nice, safe afternoon with poor little rich girl melinda mason, who with her new playmate's help arises from her sickbed to walk across the room for the first time in months."
1577,Blondie's Reward,"after bungling a real-estate transaction, dagwood bumstead (arthur lake) is demoted to office boy by his flustered boss radcliffe (jerome cowan).  number 23 in the long-running blondie series."
1594,The Transporter,"former special forces officer, frank martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. but when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. the bound and gagged lai is being smuggled to france by a shady american businessman, and frank works to save her as his own illegal activities are uncovered by a french detective."
1609,Murder on the Orient Express,"in 1935, when his train is stopped by deep snow, detective hercule poirot is called on to solve a murder that occurred in his car the night before."
1643,L.A. Vice,detective jon louroy chance investigates a string of murders in los angeles and uncovers a ruthless kidnapping scheme.
1655,Dark Wolf,"a hip, very erotic twist on the werewolf thriller, this atmospheric horror film adds a a wickedly sexy appetite to the bloodthirsty cravings of its monster. a vicious werewolf stalks the streets of los angeles. between killings, its desperate goal is to mate with unsuspecting josie, who is unaware of her special power attracting the beast. forced to take over an investigation involving werewolves after his partner is killed, an lapd detective is led to the trail of this ravenously deadly hybrid werewolf."
1664,The Three Investigators and The Secret Of Skeleton Island,"in ""the three investigators and the secret of skeleton island"" the cult detective trio from rocky beach, california, fall into a breath-taking mixture of adventure, thriller and mystery. only by a hairs-breadth did they escape with their lives after the successful completion of their last case."
1666,Les Misérables,"jean valjean, a frenchman imprisoned for stealing bread, must flee a police officer named javert. the pursuit consumes both men's lives, and soon valjean finds himself in the midst of the student revolutions in france."
1738,Gone Baby Gone,"when 4 year old amanda mccready disappears from her home and the police make little headway in solving the case, the girl's aunt, beatrice mccready hires two private detectives, patrick kenzie and angie gennaro. the detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough neighborhood in which they all live. as the case progresses, kenzie and gennaro face drug dealers, gangs and pedophiles. when they are about to solve the case, they are faced with a moral dilemma that tears them apart."
1761,A Bullet for Pretty Boy,"a biography of charles ""pretty boy"" floyd, a gangster who started his career at a young age after seeking revenge for his father's murder."
1770,Dark Blue,"set during the rodney king riots, a robbery homicide investigation triggers a series of events that will cause a corrupt lapd officer to question his tactics."
1779,Dead Bang,"los angeles homicide detective jerry beck searches for the murderer who killed a police officer on christmas eve. the investigation takes beck inside the violent world of hate groups and white supremacists, who are hatching a deadly plot to attack even more innocent people. beck must also confront his own personal demons, including his growing problem with alcohol, if he wants to track down and stop the violent neo-nazis before it is too late."
1800,Drop Zone,a team of skydiving crooks led by rogue dea agent ty moncrief specialize in landing on police roofs and breaking in so they can steal undercover agents' files and sell them to drug lords. federal marshal pete nessip lost a brother to this crew and learns skydiving with the help of the tough instructor jessie crossmann so he can track them down.
1817,Fuzz,police in boston search for a mad bomber trying to extort money from the city.
1820,Hustle,"phil gaines is a bitter, cynical cop who investigates the case of a dead stripper/porno actress found on the beach. gaines is experiencing a troubled relationship with a hooker, and things don't get any better when the dead girl's father launches his own investigation."
1824,Wonderland,"on the afternoon of july 1, 1981, los angeles police responded to a distress call on wonderland avenue and discovered a grisly quadruple homicide. the police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor john holmes."
1829,Tarzan and the Great River,"tarzan is summoned to brazil by an old friend to stop an evil tribal cult from destroying native villages and enslaving the survivors. the lord of the jungle is accompanied on his quest by a pretty blonde doctor, a boy and a grizzled sea captain."
1839,Carry On Screaming,"the sinister dr watt has an evil scheme going. he's kidnapping beautiful young women and turning them into mannequins to sell to local stores. fortunately for dr watt, detective-sergeant bung is on the case, and he doesn't have a clue! in this send up of the hammer horror movies, there are send-ups of all the horror greats from frankenstein to dr jekyl and mr hyde."
1840,Don't Lose Your Head,"the time of the french revolution, and citizen robespierre is beheading the french aristocracy. when word gets to england, two noblemen, sir rodney ffing and lord darcy take it upon themselves to aid their french counterparts. sir rodney is a master of disguise, and becomes ""the black fingernail"", scourge of camembert and bidet, leaders of the french secret police..."
1848,L'ultimo giorno,an ailing widower finds a pretty woman willing to take care of his 20-year-old retarded son. one day the father and son are separated and the father gives up looking for the boy and returns home. upon his arrival he sees the boy waiting for him on the step and he's so shocked he has a heart attack.
1855,Martian Child,a recently-widowed science fiction writer considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially-rejected boy who says he's really from mars.
1872,The Private Life of Sherlock Holmes,"director billy wilder adds a new and intriguing twist to the personality of intrepid detective sherlock holmes. one thing hasn't changed however: holmes' crime-solving talents. holmes and dr. watson take on the case of a beautiful woman whose husband has vanished. the investigation proves strange indeed, involving six missing midgets, villainous monks, a scottish castle, the loch ness monster, and covert naval experiments. can the sleuths make sense of all this and solve the mystery"
1893,The Polar Express,"when a doubting young boy takes an extraordinary train ride to the north pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe."
1898,The Safe House,"the brutal murder on her parents leaves daughter and only witness, finn, injured and traumatised. the police places her at the remote house of trauma psychologist, dr. sam graham. as finn begins to recover, the cleaner who had first discovered the murdered couple dies suspiciously. when finn and sam's boyfriend, danny, disappears, sam must put herself and her little daughter at risk to uncover the truth."
1899,Chaos,"in seattle, detective quentin conners is unfairly suspended and his partner jason york leaves the police force after a tragic shooting on pearl street bridge, when the hostage and the criminal die. during a bank heist with a hostage situation, conners is assigned in charge of the operation with the rookie shane dekker as his partner. the thieves, lead by lorenz, apparently do not steal a penny from the bank. while chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the chaos theory. further, they find that lorenz is killing his accomplices."
1931,A Killing Affair,"a white female detective is partnered with a black male detective to find the person who is committing a series of particularly vicious murders. during the course of the investigation the two begin to develop an attraction to each other, but the situation is complicated by the fact that he is married."
1934,RoboCop,"in a violent, near-apocalyptic detroit, evil corporation omni consumer products wins a contract from the city government to privatize the police force. to test their crime-eradicating cyborgs, the company leads street cop alex murphy into an armed confrontation with crime lord boddicker so they can use his body to support their untested robocop prototype. but when robocop learns of the company's nefarious plans, he turns on his masters."
1953,Where's Willie?,"an 8-year old boy invents a hand-held computer which can control any electronic device, and uses it to affect the entire town where he lives."
1954,Baker's Hawk,"when a young boy nurses an injured hawk back to health, he gains newfound courage and confidence on his own."
1964,The Blue Lagoon,"two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. soon, however, the cook dies and the young boy and girl are left on their own. days become years and emmeline and richard make a home for themselves surrounded by exotic creatures and nature's beauty. but will they ever see civilization again?"
1999,Overkill,a tokyo cop is sent to los angeles to help an lapd detective break up a yakuza ring operating in the city.
2000,Sledgehammer,"a young boy murders his mother and her lover with a hammer. ten years later, a wave of teenage murders plagues the same area."
2025,The Kill,"from the golden age of roughies, comes a shocking drive-in masterpiece, in which a hot young vixen is kidnapped and raped by a dangerous gang of heroine smugglers, who rape and kill anyone who gets in their way! then a tough private detective is hired to track down the bastards! rare grindhouse gem."
2042,The Boy Who Saw the Iceberg,a short animation about a boy who sees an iceberg coming. will he be in time to warn the captain?
2047,Tom Horn,a renowned former army scout is hired by ranchers to hunt down rustlers but finds himself on trial for the murder of a boy when he carries out his job too well. tom horn finds that the simple skills he knows are of no help in dealing with the ambitions of ranchers and corrupt officials as progress marches over him and the old west.
2050,Nevada Smith,"nevada smith is the young son of an indian mother and white father. when his father is killed by three men over gold, nevada sets out to find them and kill them. the boy is taken in by a gun merchant. the gun merchant shows him how to shoot and to shoot on time and correct."
2065,We're No Angels,two escaped cons' only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of canada.
2078,The Alphabet Murders,the belgian detective hercule poirot investigates a series of murders in london in which the victims are killed according to their initials.
2084,Lord Edgware Dies,"a talented american actress enlists the help of the famed belgian detective, hercule poirot, to negotiate a divorce from her husband, lord edgware, only to find him the next day stabbed to death in his library. who would want him dead?"
2088,Black Coffee,"black coffee is a 1931 british detective film directed by leslie s. hiscott. based on the 1930 play black coffee by agatha christie featuring her famous private detective hercule poirot, it stars austin trevor as poirot with richard cooper playing his companion captain hastings."
2091,Kiss of Death,"jimmy kilmartin is an ex-con trying to stay clean and raise a family. when his cousin ronnie causes him to take a fall for driving an illegal transport of stolen cars, detective calvin hart is injured and jimmy lands back in prison. in exchange for an early release, he is asked to help bring down a local crime boss named 'little junior' brown. however, he's also sent undercover by detective hart to work with little junior and infiltrate his operations. as soon as little junior kills an undercover federal agent with jimmy watching, the unscrupulous da and the feds further complicate his life."
2099,Thirteen at Dinner,"actress jane wilkinson wants a divorce, but her husband, lord edgware, refuses. she convinces hercule poirot to use his famed tact and logic to make her case. lord edgware turns up murdered, a well-placed knife wound at the base of his neck. it will take the precise poirot to sort out the lies from the alibis - and find the criminal before another victim dies."
2101,Dead Man's Folly,"during a murder hunt game at a country house, to which hercule poirot is invited as an ""expert"", a real murder occurs."
2104,Murder on the Orient Express,"agatha christie's classic whodunit speeds into the twenty-first century. world-famous sleuth hercule poirot has just finished a case in istanbul and is returning home to london onboard the luxurious orient express. but, the train comes to a sudden halt when a rock slide blocks the tracks ahead. and all the thrills of riding the famous train come to a halt when a man discovered dead in his compartment, stabbed nine times. the train is stranded. no one has gotten on or gotten off. that can only mean one thing: the killer is onboard, and it is up to hercule poirot to find him. [from imdb.com]"
2116,The Murders in the Rue Morgue,a detective comes out of retirement to help his daughter's fiance prove that he did not commit a series of murders.
