id,title,synopsis
629,Whale Rider,"on the east coast of new zealand, the whangara people believe their presence there dates back a thousand years or more to a single ancestor, paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. from then on, whangara chiefs, always the first-born, always male, have been considered paikea's direct descendants. pai, an 11-year-old girl in a patriarchal new zealand tribe, believes she is destined to be the new chief. but her grandfather koro is bound by tradition to pick a male leader. pai loves koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny."
663,TMNT,"after the defeat of their old arch nemesis, the shredder, the turtles have grown apart as a family. struggling to keep them together, their rat sensei, splinter, becomes worried when strange things begin to brew in new york city."
668,American Psycho,"a wealthy new york investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
698,City Slickers,"three new york businessmen decide to take a ""wild west"" vacation that turns out not to be the relaxing vacation they had envisioned."
704,Party Monster,"the new york club scene of the 80s and 90s was a world like no other. into this candy-colored, mirror ball playground stepped michael alig, a wannabe from nowhere special. under the watchful eye of veteran club kid james st. james, alig quickly rose to the top... and there was no place to go but down."
711,25th Hour,"in new york city in the days following the events of 9/11, monty brogan is a convicted drug dealer about to start a seven-year prison sentence, and his final hours of freedom are devoted to hanging out with his closest buddies and trying to prepare his girlfriend for his extended absence."
735,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"the turtles and the shredder battle once again, this time for the last cannister of the ooze that created the turtles, which shredder wants to create an army of new mutants."
741,Changing Lanes,"a rush-hour fender-bender on new york city's crowded fdr drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. but on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. their means of destroying each other might be different, but their goals, ultimately, will be the same: each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost."
749,Pieces of April,"quirky and rebellious april burns lives with her boyfriend in a low-rent new york city apartment miles away from her emotionally distant family. but when she discovers that her mother has a fatal form of breast cancer, she invites the clan to her place for thanksgiving. while her father struggles to drive her family into the city, april -- an inexperienced cook -- runs into kitchen trouble and must ask a neighbor for help."
752,Down by Law,"a disc jockey, a pimp and an italian tourist escape from jail in new orleans."
755,Daybreak Express,"set to a classic duke ellington recording ""daybreak express"", this is a five-minute short of the soon-to-be-demolished third avenue elevated subway station in new york city."
758,Die Hard: With a Vengeance,"new york detective john mcclane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian zeus carver to prevent the loss of innocent lives. mcclane thought he'd seen it all, until a genius named simon engages mcclane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration."
791,Brubaker,the new warden of a small prison farm in arkansas tries to clean it up of corruption after initially posing as an inmate.
812,State of Grace,"terry noonan returns home to new york's hells kitchen after a ten year absence. he soon hooks up with childhood pal jackie who is involved in the irish mob run by his brother frankie. terry also rekindles an old flame with jackie's sister kathleen. soon, however, terry is torn between his loyalty to his friends and his loyalties to others."
829,Re-Animator,a dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.
846,West Side Story,"in the slums of the upper west side of manhattan, new york, a gang of polish-american teenagers called the jets compete with a rival gang of recently immigrated puerto ricans, the sharks, to ""own"" the neighborhood streets. tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy."
848,Bird on a Wire,"an fbi informant has kept his new identity secret for 15 years. now an old flame has recognised him, and the bad guys are back for revenge."
881,The Devil's Advocate,"aspiring florida defense lawyer kevin lomax accepts a job at a new york law firm. with the stakes getting higher every case, kevin quickly learns that his boss has something far more evil planned."
884,Phone Booth,"a slick new york publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding."
891,Rent,"this rock opera tells the story of one year in the life of a group of bohemians struggling in late 1980s east village, new york, usa. the film centers around mark and roger, two roommates. while a  tragedy has made roger numb to new experiences, mark begins capturing their world through his attempts to make a personal movie. in the year that follows, they and their friends deal with love, loss, and working together."
927,The Karate Kid,"after some violent confrontations with his new classmates, daniel larusso learns karate from japanese handyman mr. miyagi, in order to defend himself."
950,11'09''01 - September 11,11 directors show their view on the terrorist attacks on the world trade center in new york.
964,The Door in the Floor,"alternately tragic and comic, an exploration of the complexities of love in both its brightest and darkest corners. adapted from john irving's best-selling novel a widow for one year, the film is set in the privileged beach community of east hampton, new york and chronicles one pivotal summer in the lives of famous children's book author ted cole (jeff bridges) and his beautiful wife marion (kim basinger). their once-great marriage has been strained by tragedy. her resulting despondency and his subsequent infidelities have prevented the couple from confronting a much-needed change in their relationship. eddie o'hare, the young man ted hires to work as his summer assistant, is the couple's unwitting yet willing pawn - and, ultimately, the catalyst in the transformation of their lives."
977,A Perfect Murder,"millionaire industrialist steven taylor is a man who has everything but what he craves most: the love and fidelity of his wife. a hugely successful player in the new york financial world, he considers her to be his most treasured acquisition. but she needs more than simply the role of dazzling accessory."
987,Fantastic Four: Rise of the Silver Surfer,"the fantastic four return to the big screen as a new and all powerful enemy threatens the earth. the seemingly unstoppable 'silver surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize."
1000,In the Bedroom,"summertime on the coast of maine, ""in the bedroom"" centers on the inner dynamics of a family in transition. matt fowler is a doctor practicing in his native maine and is married to new york born ruth fowler, a music teacher. his son is involved in a love affair with a local single mother. as the beauty of maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy."
1001,We Own the Night,a new york nightclub manager tries to save his brother and father from russian mafia hitmen.
1032,Addicted to Love,"good-natured astronomer sam is devastated when the love of his life leaves him for a suave frenchman. he therefore does what every other normal dumpee would do—go to new york and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back."
1078,Color of Night,"when new york psychiatrist bill capa visits los angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into rose and begins a torrid affair."
1134,Utz,"hugh whitemore adapted bruce chatwin's novel for this tale of a new york antique dealer who travels to prague to buy the porcelain collection of the late baron utz, only to become embroiled in the wreckage of the dead man's unusual life history after he discovers that the collection is missing."
1170,Married to the Mob,"angela de marco is fed up with her gangster husband's line of work and wants no part of the crime world. when her husband is killed for having an affair with the mistress of mob boss tony ""the tiger"" russo, angela and her son depart for new york city to make a fresh start. unfortunately, tony has set his sights upon angela -- and so has an undercover fbi agent looking to use her to bust tony."
1177,Reign Over Me,a man who lost his family in the september 11 attack on new york city runs into his old college roommate. rekindling the friendship is the one thing that appears able to help the man recover from his grief.
1242,Sleepy Hollow,new york detective ichabod crane is sent to sleepy hollow to investigate a series of mysterious deaths in which the victims are found beheaded. locals believe the culprit to be none other than the legendary headless horseman.
1245,Memoirs of an Invisible Man,"after a freak accident, an invisible yuppie runs for his life from a treacherous cia official while trying to cope with his new life."
1256,15 Minutes,"when eastern european criminals oleg and emil come to new york city to pick up their share of a heist score, oleg steals a video camera and starts filming their activities, both legal and illegal. when they learn how the american media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy nypd homicide detective eddie flemming and media-naive fdny fire marshal jordy warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid tv show ""top story."""
1263,Addams Family Values,"siblings wednesday and pugsley addams will stop at nothing to get rid of pubert, the new baby boy adored by parents gomez and morticia. things go from bad to worse when the new ""black widow"" nanny, debbie jellinsky, launches her plan to add fester to her collection of dead husbands."
1292,As Good as It Gets,"new york city. melvin udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist simon is hospitalized and his dog is entrusted to melvin. in addition, carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for melvin to eat breakfast."
1307,Ghostbusters II,"five years after they defeated gozer, the ghostbusters are out of business. when dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save new york city from a new paranormal threat."
1312,A Countess from Hong Kong,a russian countess stows away in the stateroom of a married u.s. diplomat bound for new york.
1350,Flesh for Frankenstein,"within the decadent walls of the frankenstein mansion, the baron and his depraved assistant otto have discovered the means of creating new life. as the baron's laboratory begins to fill up with stitched body parts, the baroness dallies with the randy new manservant and soon the decadent, permissive household is consumed by an outrageous, bizarre, and hilarious orgy of death and dismemberment."
1354,Don't Make Waves,"new york tourist tony curtis falls asleep on a southern california beach on his first night in the west and wakes up to the new phantasmagoria--catamarans, surfers (including a dog), bodybuilders, acrobats, motorcycle chicken races, a nut fishing in the shallows . . . and sharon tate as a skydiver named malibu who gives curtis the rapture of artificial respiration when he is conked on the head by a flying surfboard."
1357,Valley of the Dolls,"in new york city, bright but naive new englander anne welles becomes a secretary at a theatrical law firm, where she falls in love with attorney lyon burke. anne befriends up-and-coming singer neely o'hara, whose dynamic talent threatens aging star helen lawson and beautiful but talentless actress jennifer north. the women experience success and failure in love and work, leading to heartbreak, addiction and tragedy."
1361,The Crowd,"john, an ambitious but undisciplined new york city office worker, meets and marries mary. they start a family, struggle to cope with marital stress, financial setbacks, and tragedy, all while lost amid the anonymous, pitiless throngs of the big city."
1376,It Happened One Night,"a renegade reporter and a crazy young heiress meet on a bus heading for new york, and end up stuck with each other when the bus leaves them behind at one of the stops."
1406,Midnight Cowboy,"joe buck is a wide-eyed hustler from texas hoping to score big with wealthy new york city women; he finds a companion in enrico ""ratso"" rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to florida."
1422,Frankenstein General Hospital,a mad doctor puts together a new body by using body parts he steals from a mortuary at the hospital where he works.
1425,Blackenstein,"eddie is a vietnam veteran who loses his arms and legs when he steps on a land mine, but a brilliant surgeon is able to attach new limbs. unfortunately an insanely jealous assistant (who has fallen in love with eddie's fiance) switches eddie's dna injections, transforming him into a gigantic killer."
1482,A Scanner Darkly,an undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.
1502,Mad Dog Coll,"killer vincent ""mad dog"" coll moves in on gangster dutch schultz in 1920s new york."
1507,Doctor X,a wisecracking new york reporter intrudes on a research scientist's quest to unmask the moon killer.
1545,Gilda,"a gambler discovers an old flame while in argentina, but she's married to his new boss."
1547,Frankie and Johnny,"when johnny is released from prison following a forgery charge, he quickly lands a job as a short-order cook at a new york diner. following a brief fling with waitress cora, frankie develops an attraction for cora's friend and fellow waitress frankie. while frankie resists johnny's charms initially, she eventually relents when her best friend, tim, persuades her to give johnny a chance."
1586,Beetlejuice,"thanks to an untimely demise via drowning, a young couple end up as poltergeists in their new england farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. in desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own."
1595,Blondie of the Follies,"new york city tenement dwelling neighbors blondie and lottie are longtime best friends. when lottie makes the cast of the follies and moves up in the world, she arranges for blondie, as well, to join the cast and gain the advantages. but the friendship goes awry when lottie's sweetheart, wealthy larry belmont, falls for blondie and she for him."
1616,"Oh, What a Night","during the summer of 1955, seventeen-year-old eric hansen embarks on a journey in his new town, a journey which will change his life forever."
1679,My Super Ex-Girlfriend,"when new york architect matt saunders dumps his new girlfriend jenny johnson - a smart, sexy and reluctant superhero known as g-girl - she uses her powers to make his life a living hell!"
1682,The Devil's Own,"frankie mcguire, one of the ira's deadliest assassins, draws an american family into the crossfire of terrorism. but when he is sent to the u.s. to buy weapons, frankie is housed with the family of tom o'meara, a new york cop who knows nothing about frankie's real identity. their surprising friendship, and tom's growing suspicions, forces frankie to choose between the promise of peace or a lifetime of murder."
1701,Panic Room,"trapped in their new york brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced meg altman and her young daughter sarah play a deadly game of cat-and-mouse with three intruders - burnham, raoul and junior - during a brutal home invasion. but the room itself is the focal point because what the intruders really want is inside it."
1706,Sex and the City,a new york writer on sex and love is finally getting married to her mr. big. but her three best girlfriends must console her after one of them inadvertently leads mr. big to jilt her.
1714,Raising Helen,"helen harris has a glamorous, big-city life working for one of new york's hottest modeling agencies. but suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!"
1722,Hot Fuzz,"as a former london constable, nicholas angel finds it difficult to adapt to his new assignment in the sleepy british village of sandford. not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. however, when a series of grisly accidents rocks sandford, angel smells something rotten in the idyllic village."
1743,Runaway Bride,"ike graham, new york columnist, writes his text always at the last minute. this time, a drunken man in his favourite bar tells ike about maggie carpenter, a woman who always flees from her grooms in the last possible moment. ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly."
1782,"The World, the Flesh and the Devil","ralph burton is a miner who is trapped for several days as a result of a cave-in. when he finally manages to dig himself out, he realizes that all of mankind seems to have been destroyed in a nuclear holocaust. he travels to new york city only to find it deserted. making a life for himself there, he is flabbergasted to eventually find sarah crandall, who also managed to survive. together, they form a close friendship until the arrival of benson thacker who has managed to pilot his small boat into the city's harbor. at this point the tensions rise between the three, particularly between thacker, who is white and burton, who is black."
1787,The Buccaneer,"during the war of 1812 against britain: general andrew jackson has only 1,200 men left to defend new orleans when he learns that a british fleet will arrive with 60 ships and 16,000 men to take the city. in this situation an island near the city becomes strategically important to both parties, but it's inhabited by the last big buccaneer: jean lafitte. although lafitte never attacks american ships, the governor hates him for selling merchandise without taxes - and is loved by the citizens for the same reason. when the big fight gets nearer, lafitte is drawn between the fronts. his heart belongs to america, but his people urge him to join the party that's more likely to win."
1803,"Synecdoche, New York","a theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of new york inside a warehouse as part of his new play."
1807,Keeping the Faith,"best friends since they were kids, rabbi jacob schram and father brian finn are dynamic and popular young men living and working on new york's upper west side. when anna reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters jake and brian's lives and hearts with a vengeance. sparks fly and an unusual and complicated love triangle ensues."
1819,Shamus,"new york private eye shamus mccoy likes girls, drink and gambling, but by the look of his flat business can't be too hot. so an offer of $10,000 to finds some diamonds stolen in a daring raid with a flame-thrower is too good to miss. his investigations soon get pretty complicated and rather too dangerous. at least along the way he does get to meet alexis."
1858,Sky Captain and the World of Tomorrow,"when gigantic robots attack new york city, ""sky captain"" uses his private air force to fight them off. his ex-girlfriend, reporter polly perkins, has been investigating the recent disappearance of prominent scientists. suspecting a link between the global robot attacks and missing men, sky captain and polly decide to work together. they fly to the himalayas in pursuit of the mysterious dr. totenkopf, the mastermind behind the robots."
1861,The In-Laws,"right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers."
1868,The Good Heart,"brian cox stars as jacques, the curmudgeonly owner of a gritty new york dive bar that serves as home to a motley assortment of professional drinkers. jacques is determinedly drinking and smoking himself to death when he meets lucas (dano), a homeless young man who has already given up on life. determined to keep his legacy alive, jacques deems lucas is a fitting heir and takes him under his wing, schooling him in the male-centric laws of his alcoholic clubhouse: no new customers, no fraternizing with customers and, absolutely no women. lucas is a quick study, but their friendship is put to the test when the distraught and beautiful april (isild le besco) shows up at the bar seeking shelter, and lucas insists they help her out."
1878,Hercules in New York,"hercules has grown tired of his life on mount olympus, and wishes to visit earth. his father zeus forbids such a voyage, but a misdirected thunderbolt sends hercules tumbling down the mountain and into new york city, where he's befriended by pretzie, who runs a pretzel cart in the park. as hercules tries to make his way in the big city with pretzie's help, he runs afoul of a crooked wresling promoter, gets mixed up with gangsters, rides his chariot through times square, descends into hell, and dines at the automat. just as hercules is getting used to life on earth, his angry father decides it's time the boy came home, and zeus sends nemesis and a handful of other gods to retrieve him."
1908,Cruel Intentions 2,"after his precocious behavior has gotten him bounced out of one more in a string of exclusive private schools, 16-year old sebastian valmont has arrived in new york city to live with his father and stepmother. the cunning and handsome sebastian may have met his match, however in his equally manipulative and beautiful stepsister kathryn merteuil."
1910,Love Exchange,"jackie (holly sampson) and ben (eddie jay) move into a luxurious new home in the affluent neighborhood of verdana hills. they are immediately welcomed and befriended by their sexy new neighbor lizellee (monique demoan) and invited to a pool party to meet the rest of the neighbors in the complex. after meeting lizette’s husband lorenzo (ben brown) at the pool gathering, ben is invited and told about a “sexual card game” that allows everyone in the complex to discard their marital inhibitions. soon both jackie and ben are pulled into a world of swingers and lurid sex that threatens the very fibers of their relationship."
1935,RoboCop 2,"after a successful deployment of the robocop law enforcement unit, ocp sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""nuke"" invades the streets led by god-delirious leader cane. as this menace grows, it may prove to be too much for murphy to handle. ocp tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until dr. faxx, a scientist straying away from ocp's path, uses cane as the new subject for the robocop 2 project, a living god."
1938,Bee Movie,"barry b. benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. on a special trip outside the hive, barry's life is saved by vanessa, a florist in new york city. as their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us."
1948,The James Dean Story,"released two years after james dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a new york city cabdriver friend, the owner of his favorite los angeles restaurant, outtakes from east of eden, footage of the opening night of giant, and dean's ironic psa for safe driving."
1974,All the Way In!,"under takeover threat, the workers of a porn magazine harass and seduce each other. but their main attraction - and also stripper - buxom candy keen is too broken-hearted to join in. will the new owner's identity make the difference?"
1977,Man Push Cart,"every night while the city sleeps, ahmad, a former pakistani rock star turned immigrant, drags his heavy cart along the streets of new york. and every morning, he sells coffee and donuts to a city he cannot call his own. one day, however, the pattern of this harsh existence is broken by a glimmer of hope for a better life."
2033,Showtime,a spoof of buddy cop movies where two very different cops are forced to team up on a new reality based t.v. cop show.
2040,Blue in the Face,"auggie runs a small tobacco shop in brooklyn, new york. the whole neighborhood comes to visit him to buy cigarettes and have some small talk. during the movie lou reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and madonna acts as a singing telegram."
2076,P.S. I Love You,a young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.
2092,One Eight Seven,"after surviving a stabbing by a student, teacher trevor garfield moves from new york to los angeles. there, he resumes teaching as a substitute teacher. the education system, where violent bullies control the classrooms and the administration is afraid of lawsuits, slowly drives garfield mad."
2113,The Hessen Affair,in 1945 a group of victorious american officers discover a stash of german jewels and try to fence them in new york.
2125,Coyote Ugly,"graced with a velvet voice, 21-year-old violet sanford heads to new york to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at coyote ugly. the ""coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making coyote ugly the watering hole for guys on the prowl."
2153,I Am Legend,"robert neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. immune, neville is now the last human survivor in what is left of new york city and perhaps the world. for three years, neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. but he is not alone."
2154,Melissa,"melissa follows her dream of becoming a dancer all the way to new york city but finds when she gets there that reaching her goal might cost more than she is willing to sacrifice. in dire need of money, she becomes an exotic dancer in a strip club where a sinister love triangle puts both her heart and her life in danger."
2211,Welcome to Woop Woop,a con artist escapes a deal gone wrong in new york and winds up in the aussie outback in a strange town whose inhabitants are an oddball collection of misfits.
2264,Lonesome Jim,"after failing to find success as a writer in new york city, jim slinks back to his family's home in the midwest to lick his wounds. but his visit is quickly complicated when his angst spreads to his brother, tim, who promptly decides to drive his car straight into a tree. under the shadow of his sibling's injurious actions, jim strikes up an unlikely friendship with anika, whose centered small-town wisdom gradually rubs off on him."
2294,Knockaround Guys,four sons of well-known new york mobsters must retrieve a bag of cash from a small montana town ruled by a corrupt sheriff.
2300,London,london is a drug laden adventure that centers on a party in a new york loft where a young man is trying to win back his ex-girlfriend.
2307,Déjà Vu,"called in to recover evidence in the aftermath of a horrific explosion on a new orleans ferry, federal agent doug carlin gets pulled away from the scene and taken to a top-secret government lab that uses a time-shifting surveillance device to help prevent crime."
2329,Shine a Light,"martin scorsese and the rolling stones unite in ""shine a light,"" a look at the rolling stones."" scorsese filmed the stones over a two-day period at the intimate beacon theater in new york city in fall 2006. cinematographers capture the raw energy of the legendary band."
2342,Highlander,he fought his first battle on the scottish highlands in 1536. he will fight his greatest battle on the streets of new york city in 1986. his name is connor macleod. he is immortal.
2410,The Taking of Pelham One Two Three,"in new york, armed men hijack a subway car and demand a ransom for the passengers. even if it's paid, how could they get away?"
2416,Thunderbolt and Lightfoot,"with the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist."
2418,An Affair to Remember,"nickie ferrante's return to new york to marry a rich heiress is well publicized as are his many antics and affairs. he meets a nightclub singer terry mckay who is also on her way home to her longtime boyfriend. she sees him as just another playboy and he sees her as stand-offish but over several days they soon find they've fallen in love. nickie has never really worked in his life so they agree that they will meet again in six months time atop the empire state building. this will give them time to deal with their current relationships and for nickie to see if he can actually earn a living. he returns to painting and is reasonably successful. on the agreed date, nickie is waiting patiently for terry who is racing to join him. fate intervenes however, resulting in misunderstanding and heartbreak and only fate can save their relationship."
2446,Bugsy Malone,"a pint-sized cast illuminates this musical that is unlike any other ever made. set in 1929 new york city, bugsy malone captures a flashy world of would-be hoodlums, showgirls, and dreamers - all played by child actors! as tallulah, the sassy girlfriend of the owner of fat sam's grand slam speakeasy, future superstar jodie foster dances and sings her way into our hearts."
2462,Ali,"in 1964, a brash, new pro boxer, fresh from his olympic gold medal victory, explodes onto the scene: cassius clay. bold and outspoken, he cuts an entirely new image for african americans in sport with his proud public self-confidence and his unapologetic belief that he is the greatest boxer of all time. yet at the top of his game, both ali's personal and professional lives face the ultimate test."
2537,The Karate Kid Part II,"after discovering that his father is at death's door, mr. miyagi sets out to japan, to see him with daniel. upon arriving, miyagi must confront an old rival. meanwhile, daniel encounters a new love, and some new enemies."
2581,The Out-of-Towners,"the adventures of married couple henry and nancy clark, vexed by misfortune while in new york city for henry's job interview."
2585,A Lot Like Love,"on a flight from los angeles to new york, oliver and emily make a connection, only to decide that they are poorly suited to be together. over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers?"
