id,title,synopsis
886,50 First Dates,"henry is a player skilled at seducing women. but when this veterinarian meets lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. that's because the delightful lucy has no short-term memory, so henry must woo her day after day until he finally sweeps her off her feet."
887,Over the Top,"sylvester stallone stars as hard-luck big-rig trucker lincoln hawk and takes us under the glaring las vegas lights for all the boisterous action of the world armwrestling championship.  relying on wits and willpower, hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law."
898,Entrapment,"two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love."
899,2 Days in Paris,"adam goldberg delivers ""an uproarious study in transatlantic culture panic"" as jack, an anxious, hypochondriac-prone new yorker vacationing throughout europe with his breezy, free-spirited parisian girlfriend, marion. but when they make a two-day stop in marion's hometown, the couple's romantic trip takes a turn as jack is exposed to marion's sexually perverse and emotionally unstable family."
926,The Ewok Adventure,"the towani family civilian shuttlecraft crashes on the forest moon of endor. the four towani's are separated. jermitt and catarine, the mother and father are captured by the giant gorax, and mace and cindel, the son and daughter, are missing when they are captured. the next day, the ewok deej is looking for his two sons when they find cindel all alone in the shuttle (mace and cindel were looking for the transmitter to send a distress call), when mace appears with his emergency blaster. eventually, the four-year old cindel is able to convince the teenage mace that the ewoks are nice. then, the ewoks and the towani's go on an adventure to find the elder towanis."
954,The Others,"grace is a religious woman who lives in an old house kept dark because her two children, anne and nicholas, have a rare sensitivity to light. when the family begins to suspect the house is haunted, grace fights to protect her children at any cost in the face of strange events and disturbing visions."
955,Shakespeare in Love,"young shakespeare is forced to stage his latest comedy, ""romeo and ethel, the pirate's daughter,"" before it's even written. when a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). as their relationship progresses, shakespeare's comedy soon transforms into tragedy."
957,Bonjour Tristesse,"cecile is a decadent young girl who lives with her rich playboy father, raymond. when anne, raymond's old love interest, comes to raymond's villa, cecile is afraid for her way of life."
974,Enough,"working-class waitress slim thought she was entering a life of domestic bliss when she married mitch, the man of her dreams. after the arrival of their first child, her picture perfect life is shattered when she discovers mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. terrified for her child's safety, slim flees with her daughter. relentless in his pursuit and enlisting the aid of lethal henchmen, mitch continually stalks the prey that was once his family."
1003,"Bell, Book and Candle","a modern-day witch likes her neighbor but despises his fiancee, so she enchants him to love her instead... only to fall in love with him for real."
1014,Say Anything...,a noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.
1020,Moonstruck,"no sooner does italian-american widow loretta accept a marriage proposal from her doltish boyfriend, johnny, than she finds herself falling for his younger brother, ronny. she tries to resist, but ronny lost his hand in an accident he blames on his brother, and has no scruples about aggressively pursuing her while johnny is out of the country. as loretta falls deeper in love, she comes to learn that she's not the only one in her family with a secret romance."
1022,The Lake House,"a lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. they must try to unravel the mystery behind their extraordinary romance before it's too late."
1035,While You Were Sleeping,"a transit worker pulls commuter peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's peter's fiancée, and she doesn't correct them. things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be."
1072,Light of Day,"fox and jett play a brother and sister who are lead performers in a rock band, the barbusters, in cleveland, ohio. the sister, patti rasnick, is an unmarried mother and has a troubled relationship with her own mother, who is deeply religious. estranged from her parents and struggling to make ends meet, patti decides to dive headlong into a carefree rock music lifestyle. the brother, joe rasnick, pulls away from rock music to provide some stability for his young nephew. it takes a family crisis to bring patti back home and force her to face the prickly past with her mother."
1118,Tomboy,"a budding female race-car driver finally meets her racing idol and unbelievably they fall in love...a love that's quickly put to the test when, having received the chance to show her racing talents, the two find themselves in a race for a multi-million dollar sponsorship contract."
1122,My Mom's a Werewolf,"the frustrated housewife leslie visits an animal shop to purchase a flea-collar. unknowing that the owner is a werewolf, she accepts his invitation to lunch and later in his apartment. through a bite in her toe he starts her slow transformation in a werewolf. home again, she desperately tries to hide the often disgusting process from her family, but her daughter jennifer and her - from horror magazines well educated - friend recognize what's going on, and help to kill the non-human."
1123,Lassie Come Home,"hard times come for the carraclough family and they are forced to sell their dog, lassie, to the rich duke of rudling. lassie, however, is unwilling to remain apart from young carraclough son joe and sets out on a long and dangerous journey to rejoin him."
1127,Hallam Foe,"hallam's talent for spying on people reveals his darkest fears-and his most peculiar desires. driven to expose the true cause of his mother's death, he instead finds himself searching the rooftops of the city for love."
1131,Eastern Promises,"a russian teenager, living in london, dies during childbirth but leaves clues to a midwife in her journal, that could tie her child to a rape involving a violent russian mob family."
1136,Capturing the Friedmans,an oscar nominated documentary about a middle-class american family who is torn apart when the father arnold and son jesse are accused of sexually abusing numerous children. director jarecki interviews people from different sides of this tragic story and raises the question of whether they were rightfully tried when they claim they were innocent and there was never any evidence against them.
1144,Bicentennial Man,"richard martin buys a gift, a new ndr-114 robot. the product is named andrew by the youngest of the family's children. ""bicentennial man"" follows the life and times of andrew, a robot purchased as a household appliance programmed to perform menial tasks. as andrew begins to experience emotions and creative thought, the martin family soon discovers they don't have an ordinary robot."
1160,A Pyromaniac's Love Story,"a pastry boy and the son of a hair-piece mogul become involved in an arson scandal. sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace. garet, the real arsonist, is apalled that someone else would try to take credit for his act of love. before long, sergio and garet become entangled in a zany love-quadrangle involving hattie and stephanie. written by brian whiting"
1161,Inkheart,"the adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative."
1201,Our Mother's House,"seven british children bury their mother and hide her death, until their long-lost father returns."
1204,"Hi, Are You Alone?","nina is a 20 years old girl from valladolid who lives with her divorced father, an autoritarian and conservative man. trini is of the same age and has lost her mother. for both valladolid and their families have nothing to offer and therefore they go on a risky voyage to the costa del sol at the south of spain."
1209,The Diary of Anne Frank,"the true, harrowing story of a young jewish girl who, with her family and their friends, is forced into hiding in an attic in nazi-occupied amsterdam."
1215,Shopgirl,"mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. she has two men in her life: wealthy divorcée ray porter and struggling musician jeremy. mirabelle falls in love with the glamorous ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them."
1216,Only the Lonely,"danny muldoon, a chicago policeman, still lives with his overbearing mother rose. he meets and falls in love with theresa luna , whose father owns the local funeral parlour. naturally, his mother objects to the relationship, and danny and theresa must either overcome her objections or give up the romance."
1218,Prelude to a Kiss,"a couple fall in love despite the girl's pessimistic outlook. as they struggle to come to terms with their relationship, something supernatural happens that tests it."
1220,Uncle Buck,"buck russell, a lovable but slovenly bachelor, suddenly becomes the temporary caretaker of his nephew and nieces after a family emergency. his freewheeling attitude soon causes tension with his older niece tia, loyal girlfriend chanice and just about everyone else who crosses his path."
1222,Splash,"a successful businessman falls in love with the girl of his dreams. there's one big complication though; he's fallen hook, line and sinker for a mermaid."
1244,Signs,a family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.
1246,Irma la Douce,a parisian policeman gives up everything for the love of a free-living sex worker.
1251,Jacob,"in this inspiring tale from the book of genesis, young shepherd jacob (matthew modine) falls in love with and wants to marry rachel (lara flynn boyle), the daughter of his uncle laban (giancarlo giannini). lacking a dowry, jacob toils seven years as his uncle's indentured servant to win rachel's hand. but calculating laban dupes him into another seven years of labor. irene papas portrays jacob's iron-willed mother."
1275,Reality Bites,"a small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. as they struggle to map out survival guides for the future, the gen-x quartet soon begins to realize that reality isn't all it's cracked up to be."
1278,Rumor Has It...,"sarah huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her – and that maybe the huttinger family isn't even hers – as she uncovers secrets that suggest the huttingers are neither sedate nor proper."
1288,An Angel at My Table,"based on the autobiographical work of new zealand writer janet frame, this production depicts the author at various stage of her life. afflicted with mental and emotional issues, frame grows up in an impoverished family and experiences numerous tragedies while still in her youth, including the deaths of two of her siblings. portrayed as an adult by kerry fox, frame finds acclaim for her writing while still in a mental institution, and her success helps her move on with her life."
1289,Angel Baby,two schizophrenics meet during therapy and fall in love. unfortunately they are on a road to nowhere...
1294,The Addams Family,"when a man claiming to be long-lost uncle fester reappears after 25 years lost, the family plans a celebration to wake the dead. but the kids barely have time to warm up the electric chair before morticia begins to suspect fester is fraud when he can't recall any of the details of fester's life."
1303,License to Wed,"newly engaged, ben and sadie can't wait to start their life together and live happily ever after. however sadie's family church's reverend frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy."
1316,Roar,roar follows a family who are attacked by various african animals at the secluded home of their keeper.
1402,Shane,"a weary gunfighter attempts to settle down with a homestead family, but a smouldering settler and rancher conflict forces him to act."
1408,Frankenstein and Me,"earl williams is a dreamer teenager obsessed with monsters, who fantasizes his life as if he were living in the world of the monsters of universal studios. although being an excellent student, his intolerant and nasty school teacher mrs. perdue does not like him and punishes him for any minor fault. his supportive father les williams is also a dreamer, who has never been successful in life. when his father dies, his mother becomes lost with two boys, and tries to change the behavior of earl. one day, the boy finds the ""true frankenstein"" lost by a carnival, and decides to bring the monster back to life."
1416,Badlands,"a dramatization of the starkweather-fugate killing spree of the 1950s, in which a teenage girl and her twenty-something boyfriend slaughtered her entire family and several others in the dakota badlands."
1421,Jesse James Meets Frankenstein's Daughter,"dr. frankenstein's granddaughter maria, and her brother assistant rudolph, moved to the old west because the lightning storms there are more frequent and intense, which allows them to work on the experiments of their grandfather. but the experiments are failing and rudolph's been secretly killing the corpses afterwards. meanwhile, the lopez family leaves the town because of the evil going on there"
1426,Frankenstein 1970,the baron's grandson rents the family castle to a tv crew to fund his atomic revival of the family monster.
1430,Bambi,"bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends."
1432,Bandits,two bank robbers fall in love with the girl they've kidnapped.
1437,Billy Frankenstein,"billy frank is an ordinary kid, until his family inherits an old castle and billy learns he's a distant relative of the infamous dr. frankenstein. billy's folks decide to visit their family estate, and billy soon discovers they're not alone."
1450,Lust for Frankenstein,"moira frankenstein, the grand-daughter of noted mad scientist dr. frankenstein, has become obsessed with the work of her ancestor and she decides to pick up the family business where he left off."
1484,The Broken,"the life of a successful radiologist spirals out of control when she sees the spitting image of herself driving down a london street. while attempting to uncover who the imposter could be, she stumbles into a terrifying mystery that her family and closest friends are somehow involved in, leaving her with no one to trust."
1487,I'll Sleep When I'm Dead,"will graham, a former london crime boss who has left his former life to live as a recluse in the forest. haunted by the blood of those he has murdered, will wishes never to return. but when his brother commits suicide, following a sexual assault at the hands of a volatile car dealer, will returns to london to discover the cause of his brother's death and administer justice to those responsible."
1536,What's New Pussycat?,a playboy who refuses to give up his hedonistic lifestyle to settle down and marry his true love seeks help from a demented psychoanalyst who is having romantic problems of his own.
1552,Things We Lost in the Fire,"a recent widow invites her husband's troubled best friend to live with her and her two children. as he gradually turns his life around, he helps the family cope and confront their loss."
1554,Blondie,blondie and dagwood are about to celebrate their fifth wedding anniversary but this happy occasion is marred when the bumbling dagwood gets himself involved in a scheme that is promising financial ruin for the bumstead family.
1559,Blondie Has Servant Trouble,"things get under way when blondie bumstead demands that her husband request a raise from his boss mr. dithers, so that she can afford to hire a maid.  but dithers has no time for any salary disputes: his construction firm is currently stuck with an unsaleable old mansion that is rumored to be haunted.  to disprove this theory, dithers asks the bumstead family to spend a night in the crumbling old house, throwing a retinue of servants into the bargain."
1561,Blondie Plays Cupid,"the bumstead family is off to see relatives in the country when blondie runs into charlie and millie, an eloping couple needing her help."
1572,Life with Blondie,"daisy, the bumstead's mischievous mutt, makes the family a little extra cash when she wins a contest to become a model for the navy.  from there she becomes the favorite calendar gal.  all the attention to the dog, makes dagwood feel that his position as master of the house is jeopardized.  meanwhile all the attention catches the greedy eyes of gangsters who try and abduct daisy!"
1573,Blondie in the Dough,"blondie #21: blondie opens a bakery in her home to help fill the family cookie jar in this entry in the long-running domestic comedy series based on the popular comic strip.  her tasty cookies become so popular that a cookie magnate makes her an offer that is difficult to refuse.  unfortunately, this creates all kinds of problems for the bumsteads."
1589,My Girl,"vada sultenfuss is obsessed with death. her mother is dead, and her father runs a funeral parlor. she is also in love with her english teacher, and joins a poetry class over the summer just to impress him. thomas j., her best friend, is ""allergic to everything"", and sticks with vada despite her hangups. when vada's father hires shelly, and begins to fall for her, things take a turn to the worse..."
1597,Blow,"a boy named george jung grows up in a struggling family in the 1950's. his mother nags at her husband as he is trying to make a living for the family. it is finally revealed that george's father cannot make a living and the family goes bankrupt. george does not want the same thing to happen to him, and his friend tuna, in the 1960's, suggests that he deal marijuana. he is a big hit in california in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. as a result, when released, he gets rich by bringing cocaine to america. however, he soon pays the price."
1603,Paul and Michelle,"taking place approximately three years after the events in friends, paul and michelle follows the family of paul harrison and michelle latour-harrison after they have been reunited. paul has to cope with the difficulties he faces balancing work, college, and trying to maintain their family as well as a new love interest for michelle."
1634,Scary Movie 5,"home with their newly-formed family, happy parents dan and jody are haunted by sinister, paranormal activities. determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon."
1636,Appointment with Death,"emily boynton, stepmother to three children, blackmails the family lawyer into destroying a second will of her late husband that would have freed the children from her dominating influence. she takes herself, the children and her daughter-in-law on holiday to europe and the holy land. at a dig, emily is found dead and hercule poirot investigates."
1649,Atonement,"as a 13-year-old, fledgling writer briony tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit."
